r2, X, Y, Z
0.000882, -0.007324, -0.024320, 0.015383
0.017232, -0.049696, -0.095862, -0.074650
0.001840, 0.014899, -0.018255, -0.035849
0.002258, 0.003920, -0.001146, -0.047339
0.001340, -0.012920, -0.033159, 0.008598
0.002714, 0.040955, 0.018610, 0.026269
0.002489, 0.041457, 0.027373, -0.004606
0.000178, 0.009089, 0.007585, 0.006161
0.000199, -0.001516, -0.009228, -0.010583
0.000873, 0.021786, -0.016433, 0.011334
0.001301, 0.022365, -0.018475, -0.021441
0.001917, 0.031087, -0.024421, -0.018807
0.002075, -0.024618, -0.021436, -0.031768
0.000831, 0.005632, -0.014585, -0.024218
0.000711, 0.004970, 0.004916, -0.025726
0.000740, 0.011956, -0.009701, -0.022425
0.000678, 0.000219, -0.025188, -0.006578
0.000178, 0.012392, -0.001116, -0.004866
0.001554, 0.029972, -0.001075, -0.025581
0.002102, 0.010547, -0.024169, -0.037510
0.000276, -0.004476, -0.005339, -0.015074
0.001057, -0.012126, -0.011786, -0.027772
0.000629, -0.017924, -0.006374, -0.016357
0.000334, 0.007191, 0.001193, -0.016773
0.000184, -0.012921, 0.002922, 0.002855
0.000368, 0.010755, -0.003041, -0.015579
0.001280, 0.016498, -0.018234, -0.025979
0.000716, 0.007869, -0.019976, -0.015976
0.000250, 0.005907, -0.010342, -0.010380
0.001114, 0.027608, -0.007070, -0.017385
0.000829, 0.007151, -0.017538, -0.021684
0.000273, 0.009254, -0.011177, -0.007910
0.000290, 0.015888, -0.005897, 0.001744
0.000591, 0.012611, -0.011552, -0.017290
0.000354, 0.013009, -0.013578, -0.000769, 0, Decelerating
0.000160, -0.007511, 0.009546, -0.003507
0.001482, 0.016774, -0.010244, -0.033096
0.001765, -0.039769, -0.012444, -0.005344
0.001254, -0.035018, 0.001008, -0.005191
0.001167, -0.006272, -0.008224, -0.032563
0.001087, -0.010523, -0.001376, -0.031207
0.000225, 0.001658, -0.005209, -0.013960
0.000965, 0.007774, -0.018338, -0.023830
0.001331, 0.022627, -0.006784, -0.027798
0.000178, -0.004500, -0.009243, -0.008476
0.000746, 0.011318, -0.006396, -0.024013
0.001395, 0.021556, -0.001479, -0.030460
0.000175, -0.001211, -0.002735, -0.012874
0.000066, -0.004174, -0.006868, -0.001136
0.000434, 0.011320, -0.010340, -0.014098
0.000847, -0.012033, -0.006128, -0.025790
0.000519, -0.003786, 0.000519, -0.022463
0.000282, -0.003149, -0.001724, 0.016397
0.004120, 0.034553, -0.003817, -0.053962
0.000527, 0.017626, -0.010291, -0.010491
0.000353, -0.002205, -0.007284, -0.017179
0.000414, -0.019670, -0.004907, -0.001771
0.002478, -0.021742, 0.004798, -0.044526
0.000231, -0.013683, -0.004640, -0.004757
0.001154, -0.010724, -0.004926, -0.031856
0.000223, -0.004094, -0.010840, -0.009420
0.000535, 0.021936, -0.005322, -0.005033
0.001662, 0.016042, 0.006047, 0.036986
0.000158, -0.002972, -0.002116, -0.012046
0.000435, -0.008707, -0.011999, -0.014670
0.000244, 0.005341, -0.002879, -0.014380
0.000321, 0.007461, -0.001518, -0.016210
0.000767, 0.003120, -0.008432, -0.026193
0.000134, 0.002257, -0.006333, -0.009407
0.000317, 0.007389, -0.005707, -0.015170
0.000915, 0.026585, 0.000407, 0.014409
0.000388, -0.007729, -0.017205, 0.005695
0.000361, 0.009455, -0.007679, -0.014577
0.001017, -0.004671, 0.000930, -0.031533
0.000216, 0.007941, -0.010430, -0.006640
0.000199, -0.000599, -0.010415, -0.009480
0.000266, -0.007359, -0.002448, -0.014342
0.000199, 0.000645, 0.000834, -0.014071
0.012264, -0.046511, -0.096573, -0.027835
0.078660, 0.120820, 0.212920, 0.136848
0.006016, -0.032217, -0.001027, 0.070551
0.046454, 0.090795, 0.003365, -0.195444
0.010534, 0.069917, 0.028272, 0.069616
0.016273, -0.099121, -0.025603, 0.076110
0.000558, 0.017628, 0.013168, -0.008619
0.005205, 0.013640, 0.034200, -0.062043
0.001689, 0.022030, -0.002649, -0.034597
0.000658, -0.018689, -0.011302, 0.013436
0.000045, -0.000756, -0.001090, 0.006548
0.000386, -0.012730, -0.005885, 0.013747
0.002279, 0.014998, -0.002137, -0.045275
0.000739, -0.003818, -0.009072, -0.025337
0.000631, 0.009273, 0.007296, -0.022175
0.000739, 0.004034, -0.025017, -0.009852
0.001312, -0.033224, 0.004779, -0.013595
0.001613, 0.002604, 0.008092, 0.039248
0.001095, 0.001959, -0.006582, 0.032375
0.002682, -0.037621, -0.023151, -0.027022
0.003732, -0.002037, 0.049261, -0.036066
0.004171, 0.063355, 0.012046, -0.003477
0.000304, -0.012014, -0.009816, -0.007952
0.000361, -0.010941, -0.008652, -0.012887
0.000070, 0.000388, -0.008310, 0.000849
0.000853, 0.025983, -0.010515, -0.008185
0.000022, 0.003006, 0.001868, 0.003023
0.000214, 0.007167, -0.006852, -0.010764
0.000533, 0.002275, -0.009501, -0.020916
0.000064, 0.005343, -0.002741, -0.005312
0.000190, 0.000725, -0.004948, -0.012862
0.002971, -0.024288, -0.005787, 0.048447
0.003720, -0.027393, -0.011776, -0.053203
0.000889, -0.015098, -0.014806, -0.021027
0.000041, -0.001006, -0.003907, -0.005001
0.000393, -0.004876, -0.012273, -0.014783
0.010118, 0.099760, 0.000003, -0.012894
0.005419, 0.030274, 0.010305, -0.066301
0.000477, 0.015394, -0.012014, -0.009796
0.000374, 0.004877, -0.015562, -0.010382
0.000100, -0.001436, -0.006200, -0.007730
0.001500, 0.004355, -0.019127, -0.033398
0.000177, 0.006691, 0.001008, -0.011434
0.000552, -0.001976, -0.011964, -0.020126
0.002100, -0.029914, -0.030422, -0.016720
0.000171, 0.000084, -0.009666, -0.008807
0.000323, 0.009635, 0.000158, -0.015159
0.000312, 0.003137, -0.001849, -0.017283
0.000855, 0.022793, -0.010469, -0.015042
0.003481, -0.054858, -0.021679, -0.001174
0.000625, 0.007928, -0.003441, -0.023453
0.001343, 0.013189, -0.006946, 0.033480
0.004116, -0.050595, -0.039431, -0.001015
0.002095, 0.024651, -0.008972, -0.037506
0.038979, -0.129991, -0.002892, 0.148569
0.007979, -0.062479, -0.060973, -0.018918
0.015230, 0.078392, -0.043349, -0.084885
0.079627, 0.028838, 0.018064, 0.280123
0.001971, 0.007316, 0.003339, 0.043665
0.005432, 0.032914, 0.019354, 0.063038
0.000301, -0.014439, -0.005333, -0.008010
0.004979, 0.062771, 0.019446, 0.025700
0.005230, -0.056272, -0.017145, 0.042065
0.004968, -0.058087, -0.025832, 0.030441
0.001567, 0.037549, 0.012383, -0.001944
0.000446, -0.006471, -0.012805, -0.015487
0.006728, -0.001868, 0.008563, 0.081553
0.002349, -0.004747, -0.011000, -0.046963
0.002213, -0.002523, -0.000277, -0.046973
0.001047, -0.024290, -0.014396, -0.015818
0.000161, 0.001030, -0.006642, -0.010776
0.000200, 0.007731, 0.004032, -0.011129
0.000213, -0.003963, -0.006758, -0.012310
0.000265, -0.000199, -0.011433, -0.011595
0.000224, -0.004281, -0.006207, -0.012926
0.000198, 0.002838, -0.006049, -0.012389
0.000407, 0.005558, -0.010208, -0.016482
0.000526, -0.012883, -0.001592, 0.018918
0.000072, 0.004320, 0.006194, -0.003893
0.000256, 0.001792, -0.008805, -0.013257
0.000115, -0.000238, -0.006768, -0.008290
0.005044, 0.027147, -0.013718, -0.064177
0.001235, 0.002001, -0.008899, -0.033936
0.000034, 0.002211, -0.003169, -0.004332
0.000215, 0.000070, -0.000446, -0.014640
0.000336, 0.006791, -0.005387, -0.016142
0.000298, 0.012616, -0.004364, -0.010926
0.000250, 0.009012, -0.003221, -0.012567
0.000157, -0.005281, -0.004471, -0.010429
0.000207, 0.005657, -0.007069, -0.011173
0.004789, -0.046058, -0.024336, -0.045555
0.000154, 0.012160, -0.002230, -0.000858
0.000519, 0.002458, -0.010017, -0.020306
0.000596, -0.015915, -0.014054, -0.012045
0.001418, -0.009543, -0.019142, -0.030992
0.001024, -0.014870, -0.014104, -0.024584
0.019815, 0.045354, 0.130262, -0.028111
0.133231, -0.203307, 0.087652, -0.290197
0.000322, 0.011450, -0.012305, -0.006293
0.001800, -0.034793, -0.014927, -0.019144
0.000316, 0.016950, 0.003811, 0.003811
0.004462, 0.032670, 0.007083, -0.057830
0.000273, -0.003547, -0.011737, -0.011087
0.015692, -0.096762, -0.042822, 0.067045
0.000579, -0.019662, -0.008760, 0.010733
0.001467, -0.020622, -0.011021, -0.030338
0.001192, -0.017113, -0.022756, -0.019518
0.003447, 0.046647, -0.006808, -0.035001
0.000438, 0.000358, -0.010086, -0.018325
0.000599, 0.017494, 0.004796, -0.016438
0.000765, 0.005791, -0.005854, -0.026401
0.004599, 0.066742, -0.011786, 0.002310
0.000952, -0.018198, -0.016415, -0.018735
0.001026, 0.007289, -0.008562, -0.029991
0.001974, 0.033663, 0.007277, -0.028064
0.000053, -0.003962, -0.000187, -0.006092
0.000422, 0.001401, -0.014192, 0.014785
0.000913, -0.007302, -0.011212, -0.027090
0.003477, 0.054416, 0.008881, -0.020896
0.000296, 0.002340, -0.016400, -0.004657
0.002650, 0.034638, 0.018770, -0.033138
0.001605, -0.010332, -0.027277, -0.027459
0.004235, -0.004260, -0.011421, -0.063922
0.018812, 0.107721, 0.078744, 0.031745
0.000493, 0.021431, -0.005755, 0.000573
0.000289, 0.011949, -0.003696, -0.011503
0.001687, 0.040898, -0.000910, -0.003648
0.002281, 0.023057, -0.038887, -0.015398
0.000188, 0.004697, -0.004079, -0.012223
0.000127, 0.004285, 0.002845, -0.010037
0.001600, -0.034850, 0.002313, 0.019495
0.000262, 0.010711, 0.009963, -0.006926
0.000313, -0.001873, -0.017175, -0.003828
0.000177, -0.003243, 0.007065, -0.010776
0.000497, 0.018196, 0.002194, -0.012692
0.000526, -0.012388, 0.002020, -0.019183
0.000473, 0.020448, -0.006575, -0.003423
0.006703, -0.019682, -0.001115, 0.079466
0.000391, 0.015090, 0.012755, -0.000579
0.001954, 0.038594, 0.001416, 0.021502
0.003220, -0.010862, -0.016718, -0.053130
0.000701, -0.002629, -0.012466, -0.023204
0.000195, 0.002887, 0.000448, -0.013668
0.007947, 0.012730, -0.004196, -0.088135
0.022083, 0.008465, -0.061150, -0.135172
0.041688, 0.088216, -0.060632, 0.173868
0.038696, -0.083549, -0.005164, 0.178015
0.052543, -0.180240, 0.069946, 0.123144
0.009387, 0.041221, 0.046288, -0.074464
0.039392, 0.051402, -0.016516, -0.190990
0.068406, -0.127760, 0.037076, -0.225186
0.001118, -0.011963, -0.003347, -0.031041
0.000506, -0.017729, -0.008806, -0.010698
0.003111, 0.010731, -0.013580, -0.053024
0.000685, 0.013221, -0.006900, -0.021509
0.000318, -0.015318, -0.006944, -0.005887
0.000080, 0.000904, -0.003210, 0.008306
0.000645, 0.017544, 0.008874, 0.016066
0.002472, -0.042647, -0.024897, 0.005791
0.016977, -0.067216, 0.011907, 0.110984
0.002181, -0.031981, 0.006602, 0.033388
0.000066, -0.005472, -0.001546, -0.005823
0.000259, 0.002972, -0.004930, -0.015038
0.000552, 0.015873, -0.002681, -0.017103
0.000170, 0.008617, 0.001807, -0.009626
0.001466, -0.011770, -0.017952, -0.031703
0.001829, 0.016300, 0.002322, -0.039475
0.000227, -0.014341, 0.004533, -0.000812
0.000463, 0.005729, -0.008462, -0.018942
0.000201, 0.008613, -0.006563, -0.009142
0.000419, 0.007374, -0.002613, -0.018913
0.000306, 0.012079, -0.001092, -0.012607
0.000449, 0.009614, -0.008333, -0.016951
0.001209, 0.017743, -0.004210, -0.029600
0.001031, 0.004129, 0.002190, -0.031774
0.000285, -0.006651, -0.011840, -0.010005
0.000530, -0.003341, -0.009328, -0.020789
0.005215, -0.060775, -0.023921, -0.030807
0.000576, 0.001138, -0.011536, -0.021010
0.000976, 0.001672, -0.007154, -0.030368
0.000260, 0.001102, -0.006176, -0.014862
0.000259, 0.005354, -0.001268, -0.015120
0.000150, 0.009443, -0.001638, -0.007658
0.000225, -0.009209, -0.009800, -0.006639
0.000036, 0.001913, -0.005486, -0.001643
0.000583, 0.011576, 0.000141, -0.021190
0.001447, 0.003527, -0.014318, -0.035069
0.000244, 0.006260, -0.011033, -0.009110
0.000232, 0.006007, -0.007393, -0.011896
0.000938, 0.021752, -0.011808, -0.018045
0.004556, 0.002560, -0.012902, -0.066204
0.000813, 0.027639, -0.006899, -0.001386
0.001008, -0.016025, -0.006767, -0.026557
0.000273, -0.008471, -0.006964, 0.012374
0.001517, -0.016634, -0.026685, -0.022985
0.000248, -0.001536, -0.012657, -0.009223
0.002635, -0.032934, 0.008343, 0.038478
0.001078, -0.018425, -0.005448, -0.026624
0.000483, -0.005286, -0.012747, 0.017097
0.000090, 0.009102, -0.002582, 0.000624
0.000710, 0.018174, -0.012389, -0.015056
0.002302, -0.024270, 0.002513, 0.041312
0.000392, -0.019039, -0.002368, -0.004849
0.026810, -0.077349, 0.035425, -0.139902
0.020648, 0.055904, -0.060694, 0.117638
0.072322, -0.111298, -0.148235, -0.194836
0.003146, 0.029453, 0.047337, 0.006133
0.000061, -0.000830, 0.007787, 0.000414
0.000460, -0.012080, -0.011168, -0.013758
0.000229, 0.002630, -0.002355, -0.014709
0.012284, -0.103123, 0.021490, -0.034471
0.000276, -0.015122, 0.003308, -0.006031
0.000184, 0.003459, -0.013075, 0.000945
0.000433, 0.016872, -0.012003, -0.002140
0.000954, -0.010320, -0.021148, -0.020018
0.000882, 0.022263, -0.018849, 0.005576
0.002697, 0.000600, -0.012347, -0.050444
0.000151, 0.005990, -0.008820, -0.006108
0.002557, -0.036740, -0.011831, -0.032669
0.000328, 0.004640, -0.001778, -0.017408
0.000736, 0.013372, -0.016170, -0.017184
0.000421, -0.003369, -0.003944, -0.019856
0.000193, 0.000521, -0.003247, -0.013493
0.004838, -0.031742, 0.028625, -0.054875
0.004766, -0.031787, 0.031262, -0.052706
0.002277, -0.038715, -0.003876, 0.027632, 0, Accelerating
0.000909, -0.000862, -0.000605, -0.030126
0.000150, -0.007351, 0.003728, 0.009055
0.001746, 0.015351, -0.005164, -0.038516
0.000481, -0.003469, -0.007283, -0.020385
0.000121, 0.002580, -0.007661, -0.007477
0.001575, 0.023564, -0.016199, -0.027525
0.001808, -0.011969, -0.011397, -0.039175
0.005551, 0.009764, -0.047957, -0.056175
0.001490, 0.019436, -0.016378, -0.029056
0.001166, 0.023292, -0.010022, -0.022876
0.001510, 0.033752, -0.015399, -0.011574
0.000406, -0.002578, -0.004781, -0.019400
0.001103, 0.013335, -0.022424, -0.020558
0.001179, 0.024215, -0.000864, -0.024331
0.000020, 0.003147, -0.002761, 0.001659
0.001380, 0.020476, -0.002790, -0.030865
0.007389, 0.002558, -0.032787, -0.079423
0.000490, 0.015955, -0.014409, 0.005232
0.000087, 0.005897, 0.006880, -0.002100
0.001015, 0.020366, -0.021560, -0.011640
0.000749, 0.013496, -0.016674, -0.017009
0.001270, 0.026266, -0.006120, 0.023293
0.003621, 0.047136, 0.005739, -0.036968
0.003064, -0.011127, -0.025120, -0.048056
0.003549, -0.041649, -0.036717, 0.021592
0.000790, 0.012274, -0.022544, -0.011458
0.002458, 0.026321, -0.038258, -0.017377
0.001878, 0.033848, -0.004437, -0.026694
0.002072, -0.009882, -0.029315, -0.033396
0.000391, -0.007029, -0.005290, -0.017714
0.008789, 0.088721, 0.030151, -0.002852
0.000628, 0.007538, -0.016736, -0.017053
0.000449, -0.012828, -0.007217, -0.015250
0.000710, -0.015137, -0.008928, -0.020041
0.000783, -0.004804, -0.009210, -0.025980
0.000407, -0.003596, -0.004106, -0.019429
0.000476, 0.013966, -0.014948, -0.007585
0.000689, 0.001251, -0.017161, -0.019834, 0, Decelerating
0.002809, 0.012335, 0.006414, -0.051141
0.002841, -0.015076, 0.007814, -0.050519
0.005787, -0.010538, 0.061084, -0.044098
0.006804, -0.009562, 0.003398, -0.081860
0.000883, -0.028494, 0.001441, -0.008334
0.000216, 0.014161, 0.002217, -0.003321
0.000181, 0.004740, -0.007724, -0.009929
0.000491, 0.009962, -0.002366, -0.019647
0.000527, -0.001389, -0.008966, -0.021091
0.001294, -0.001667, -0.020437, -0.029554
0.000124, 0.000985, -0.005136, -0.009834
0.000150, 0.002767, 0.002776, -0.011582
0.000905, -0.009514, -0.014274, -0.024715
0.000851, -0.007140, -0.003442, -0.028083
0.000137, 0.002312, -0.003966, -0.010783
0.001450, 0.025059, -0.011961, 0.026054
0.000318, 0.006666, 0.007598, 0.014699
0.000198, -0.000794, -0.007619, -0.011786
0.000515, 0.008098, -0.008511, -0.019422
0.000282, 0.011820, -0.005301, -0.010706
0.000779, -0.002531, 0.002383, -0.027695
0.010584, -0.034799, -0.002148, -0.096791
0.001224, -0.017399, 0.027524, -0.012798, 0, Accelerating
0.001742, 0.002105, 0.006788, -0.041127
0.003351, 0.023455, 0.008196, -0.052285
0.000434, -0.002397, -0.011930, -0.016923
0.000011, -0.001185, -0.000484, -0.003128
0.000842, 0.012919, 0.014958, -0.021247
0.000764, -0.012445, -0.011771, -0.021698
0.000502, 0.004157, -0.007514, -0.020704
0.000847, 0.017536, 0.000424, -0.023216
0.001759, 0.023655, -0.014868, -0.031284
0.000916, 0.010833, -0.009603, -0.026572
0.000394, 0.003144, -0.000653, -0.019595
0.001280, 0.022543, -0.027017, -0.006503
0.001079, 0.012173, -0.021606, -0.021532
0.000053, -0.006736, 0.002607, -0.000799
0.000691, 0.012654, -0.023033, 0.000187
0.001506, 0.002566, -0.017148, -0.034712
0.000048, 0.002434, 0.000363, 0.006505
0.000389, 0.008321, 0.001960, -0.017784
0.002259, 0.003159, -0.039279, -0.026582
0.000225, 0.011432, -0.002361, 0.009401
0.000201, 0.000284, -0.012748, -0.006203
0.002303, 0.006030, -0.044076, -0.018011
0.000089, -0.004162, -0.007709, -0.003521
0.000074, -0.006755, 0.004867, 0.002198
0.003826, 0.032393, -0.052605, -0.003141
0.001015, 0.012661, -0.006151, -0.028580
0.000980, 0.010127, 0.029525, -0.002434
0.000091, -0.007676, 0.004105, 0.003855
0.000768, 0.007503, -0.020697, -0.016820
0.002435, 0.018885, -0.025586, -0.037730
0.000036, 0.004301, -0.001248, 0.004051
0.000962, -0.014960, 0.004149, -0.026854
0.000616, -0.004630, -0.009472, -0.022459
0.000848, 0.010168, -0.011758, -0.024631
0.000522, 0.015937, -0.016052, -0.003274
0.001693, 0.033879, -0.001993, -0.023262
0.000120, -0.002349, -0.002712, -0.010367
0.006946, -0.018243, -0.005693, 0.081122
0.000238, -0.008113, -0.012321, -0.004468
0.000646, 0.018716, -0.005859, -0.016173
0.000681, 0.018406, -0.010416, -0.015285
0.000923, 0.014401, -0.025963, 0.006444
0.004014, 0.037970, -0.003702, -0.050579, 0, Decelerating
0.004411, -0.047513, 0.021025, -0.041367
0.000984, -0.005726, 0.009253, -0.029423
0.000772, -0.012925, 0.020041, -0.014273
0.008499, -0.066407, 0.048017, -0.042230
0.001339, 0.019027, 0.015791, -0.026974
0.001323, -0.013691, 0.016477, -0.029388
0.000079, -0.003572, -0.007645, -0.002711
0.000745, 0.020410, -0.014604, -0.010733, 0, Accelerating
0.004913, 0.023864, -0.035337, -0.055629
0.001329, 0.011311, -0.021320, -0.027320
0.000720, 0.012554, -0.023161, -0.005142
0.000999, 0.003610, -0.005948, -0.030826
0.004705, 0.014491, -0.026681, -0.061511
0.000943, -0.002882, -0.030574, 0.000262
0.000635, -0.010117, -0.001877, -0.023008
0.000673, -0.012823, -0.017564, -0.014160
0.000637, 0.010688, 0.001274, -0.022818
0.000186, 0.008930, 0.001877, -0.010126
0.000260, 0.013928, 0.001843, 0.007915
0.000761, 0.018732, -0.016584, -0.011602
0.001687, 0.026545, -0.026127, -0.017300, 0, Decelerating
0.000382, -0.010335, -0.014609, 0.007840
0.000948, 0.017005, -0.017302, -0.018959
0.000346, 0.005093, -0.008576, -0.015715
0.000212, 0.005541, -0.012110, 0.005860
0.000160, -0.002211, 0.001430, -0.012386
0.000771, -0.011236, 0.004643, -0.024973
0.000672, -0.014633, 0.005196, -0.020754
0.002629, -0.047009, -0.002483, -0.020316
0.000572, -0.018625, 0.003928, -0.014493
0.004260, -0.019689, 0.023351, -0.057680
0.001122, 0.027869, -0.004907, -0.017920
0.001222, -0.005681, 0.004752, -0.034168
0.000011, -0.002390, -0.000266, -0.002329
0.000106, -0.005181, -0.003791, -0.008048
0.000881, 0.005210, -0.005110, -0.028766
0.000038, 0.004681, -0.003326, 0.002294
0.000437, -0.000393, -0.011101, -0.017700
0.001347, -0.023749, 0.018052, -0.021377
0.003827, -0.024504, 0.018211, -0.053803, 0, Accelerating
0.001151, -0.009982, 0.015761, -0.028345
0.000939, -0.004163, -0.002330, -0.030264
0.001153, -0.003804, -0.004335, -0.033459
0.001104, -0.005730, -0.005782, -0.032216
0.000060, -0.002006, -0.007422, 0.000857
0.000130, 0.007200, 0.004736, -0.007438
0.000520, 0.009959, 0.002957, -0.020294
0.000910, -0.013142, -0.015832, -0.022058
0.006503, 0.029903, -0.019775, -0.072231
0.005936, 0.037623, 0.011969, -0.066158
0.000692, -0.011869, 0.014406, -0.018544
0.000876, 0.010273, -0.018458, -0.020739
0.001465, 0.004563, -0.017485, 0.033736
0.000586, -0.000148, -0.017326, -0.016909
0.001217, 0.005136, -0.008712, -0.033389
0.000185, 0.010956, 0.002118, -0.007772
0.000566, 0.017375, -0.016092, 0.002363
0.000335, -0.013915, 0.003363, -0.011393
0.000560, -0.013812, 0.017986, -0.006733
0.000784, 0.018988, -0.020274, 0.003499
0.000676, 0.019928, -0.016701, -0.000178
0.000528, -0.000640, -0.014229, -0.018029
0.000631, -0.001513, -0.017068, 0.018363
0.000251, 0.002704, -0.002473, -0.015409
0.000042, 0.000133, -0.006061, -0.002244
0.000331, 0.009871, -0.013103, -0.007875, 0, Decelerating
0.017350, 0.050988, -0.054955, 0.108307
0.001383, 0.012314, -0.014174, -0.032107
0.000708, -0.002209, -0.008414, -0.025153
0.001574, 0.006223, -0.033760, -0.019879
0.001350, 0.026033, -0.025092, -0.006564
0.001748, 0.028674, -0.023209, 0.019664
0.000403, 0.017691, -0.009374, 0.001481
0.001289, 0.006382, -0.031448, -0.016113
0.001213, 0.004897, -0.006782, -0.033803
0.001358, 0.027459, -0.014565, -0.019788
0.000796, 0.006592, -0.012287, -0.024537
0.000222, -0.000767, -0.007905, -0.012608
0.000764, 0.005335, -0.016707, -0.021360
0.000273, 0.007173, -0.005469, -0.013848
0.000171, -0.005820, -0.008688, -0.007864
0.000421, -0.004321, 0.004451, -0.019559
0.014626, -0.041600, 0.097013, -0.059025, 0, Stopped
0.004792, 0.036646, 0.003337, -0.058632
0.002975, -0.017962, -0.005203, -0.051239
