@RELATION train_movement

@ATTRIBUTE time NUMERIC
@ATTRIBUTE r2 NUMERIC
@ATTRIBUTE x NUMERIC
@ATTRIBUTE y NUMERIC
@ATTRIBUTE z NUMERIC
@ATTRIBUTE movement {moving,stopped}

@DATA
74.000000, 0.000559, -0.012993, 0.008645, -0.017764, moving
74.500000, 0.002415, 0.026788, -0.002491, -0.041123, moving
75.000000, 0.002770, 0.014287, 0.023420, -0.044918, moving
75.500000, 0.000524, 0.003962, -0.016536, -0.015319, moving
76.000000, 0.004076, 0.023200, -0.037304, -0.046330, moving
76.500000, 0.000198, 0.013368, -0.001651, -0.004012, moving
77.000000, 0.000415, -0.000682, -0.020100, -0.003243, moving
77.500000, 0.000400, 0.009798, -0.017176, 0.003034, moving
78.000000, 0.001691, -0.022575, 0.016097, -0.030371, moving
78.500000, 0.000151, 0.000524, -0.000251, -0.012266, moving
79.000000, 0.003744, -0.009638, 0.017699, -0.057776, moving
79.500000, 0.000194, -0.005909, -0.012375, -0.002510, moving
80.000000, 0.000095, 0.000516, 0.001420, -0.009645, moving
80.500000, 0.274505, -0.016526, -0.375866, 0.364632, moving
81.000000, 0.003856, -0.010226, 0.043197, 0.043417, moving
81.500000, 0.003227, 0.037797, -0.015308, -0.039542, moving
82.000000, 0.018010, -0.114356, -0.015163, 0.068573, moving
82.500000, 0.013214, -0.002747, 0.094031, 0.066068, moving
83.000000, 0.005737, 0.029332, 0.064944, 0.025670, moving
83.500000, 0.003425, 0.050836, 0.012379, -0.026221, moving
84.000000, 0.001377, 0.011347, -0.000070, -0.035327, moving
84.500000, 0.067395, 0.031703, 0.139420, 0.216683, moving
85.000000, 0.001790, 0.001792, -0.037108, -0.020231, moving
85.500000, 0.000259, 0.010062, 0.010808, -0.006434, moving
86.000000, 0.000080, -0.007285, 0.004774, 0.002075, moving
86.500000, 0.001342, 0.005539, 0.003796, 0.036014, moving
87.000000, 0.000661, -0.025217, -0.003779, -0.003358, moving
87.500000, 0.000370, -0.010546, -0.001374, 0.016016, moving
88.000000, 0.015996, 0.074244, 0.002442, -0.102364, moving
88.500000, 0.038469, -0.066733, -0.019712, -0.183377, moving
89.000000, 0.001399, 0.017044, 0.002890, -0.033166, moving
89.500000, 0.001720, -0.007202, 0.005083, -0.040527, moving
90.000000, 0.010010, -0.093948, -0.009936, -0.032941, moving
90.500000, 0.000540, 0.007488, 0.015683, -0.015419, moving
91.000000, 0.000353, 0.017228, -0.000224, -0.007467, moving
91.500000, 0.000769, -0.008559, 0.000198, -0.026371, moving
92.000000, 0.000803, 0.019716, -0.004813, -0.019774, moving
92.500000, 0.000485, 0.021022, -0.003004, 0.005802, moving
93.000000, 0.002684, 0.049959, 0.013521, -0.002377, moving
