r2, X, Y, Z
0.000089, -0.004551, -0.008147, -0.001414
0.001636, -0.007598, -0.015900, -0.036410
0.001233, -0.017665, 0.008664, -0.029086
0.001254, 0.035049, -0.005000, 0.000809
0.000814, -0.012359, -0.013458, 0.021921
0.000536, -0.003803, -0.018946, -0.012763
0.001279, 0.014544, -0.004863, -0.032315
0.001768, 0.025896, 0.001648, -0.033087
0.013010, 0.112445, 0.015654, -0.011015
0.000205, 0.004709, 0.010355, 0.008666
0.004453, -0.064976, -0.002480, 0.014989
0.003152, -0.050722, -0.017980, -0.016014
0.000523, -0.010128, -0.017823, 0.010115, 0, Stopped
0.040493, 0.190583, 0.022598, 0.060497
0.002651, -0.039069, -0.032942, -0.006292
0.030665, 0.006236, 0.164116, 0.060763
0.134692, 0.344669, -0.113513, 0.054859
0.032150, 0.067072, 0.014902, -0.165618
