@RELATION train_movement

@ATTRIBUTE time NUMERIC
@ATTRIBUTE r2 NUMERIC
@ATTRIBUTE x NUMERIC
@ATTRIBUTE y NUMERIC
@ATTRIBUTE z NUMERIC
@ATTRIBUTE movement {moving,stopped}

@DATA
112.5,0.000119,0.00864,-0.006596,0.001135,moving
113,0.001023,-0.012622,-0.004237,-0.029075,moving
113.5,0.004163,0.064323,-0.004868,0.001403,moving
114,0.00044,0.01394,-0.01504,-0.004453,moving
114.5,0.000078,-0.002356,-0.004062,-0.007506,moving
115,0.000363,-0.016184,-0.009679,0.002638,moving
115.5,0.000482,-0.020378,-0.00192,-0.007912,moving
116,0.000137,-0.003587,-0.000059,-0.011127,moving
116.5,0.007132,-0.077846,-0.014961,-0.029125,stopped, {3}
117,0.000146,-0.008532,-0.008152,0.002631,stopped, {3}
117.5,0.000105,0.009989,-0.002241,0.000632,stopped, {3}
118,0.003627,-0.047865,-0.016047,-0.032839,stopped, {3}
118.5,0.019451,0.075851,0.048871,0.106343,stopped, {3}
119,0.008057,-0.075755,-0.000445,0.04815,stopped, {3}
119.5,0.00257,0.034909,-0.004955,-0.036422,stopped, {3}
120,0.003845,-0.027829,-0.029808,-0.046716,stopped, {3}
120.5,0.003093,-0.02618,-0.017219,-0.04595,stopped, {3}
121,0.000483,-0.01933,-0.009361,-0.004637,stopped, {3}
121.5,0.00014,0.000422,-0.007296,-0.009289,stopped, {3}
122,0.00032,-0.013595,-0.011613,0.000126,stopped, {3}
122.5,0.000322,-0.001143,-0.013957,-0.011238,stopped, {3}
123,0.000102,0.005438,-0.003874,-0.007554,stopped, {3}
123.5,0.000104,0.009559,-0.002713,0.002361,stopped, {3}
124,0.000165,-0.003507,-0.012289,0.001428,stopped, {3}
124.5,0.002091,-0.00432,-0.018344,-0.041667,stopped, {3}
125,0.000255,0.004774,-0.007754,-0.013103,stopped, {3}
125.5,0.00016,0.005264,-0.006595,-0.009426,stopped, {3}
126,0.00102,0.014448,-0.003525,-0.028268,stopped, {3}
126.5,0.001222,-0.016755,-0.012251,-0.028131,stopped, {3}
127,0.000045,0.001089,-0.006618,0.000556,stopped, {3}
127.5,0.000168,-0.011814,-0.003691,0.003815,stopped, {3}
128,0.000023,0.003303,-0.002811,0.00211,stopped, {3}
128.5,0.000029,0.001643,-0.005099,0.000729,stopped, {3}
129,0.000144,-0.007026,-0.007949,-0.00559,stopped, {3}
129.5,0.000242,0.000673,-0.007377,-0.013661,stopped, {3}
130,0.000419,0.005429,-0.014498,-0.013375,stopped, {3}
130.5,0.000018,0.000143,-0.002748,0.003287,stopped, {3}
131,0.000085,0.007995,-0.002361,0.003913,stopped, {3}
131.5,0.000115,0.007739,-0.005242,-0.005245,stopped, {3}
132,0.0001,0.006239,-0.005764,-0.005278,stopped, {3}
132.5,0.000029,0.002409,-0.003624,-0.003152,stopped, {3}
133,0.000028,0.00414,-0.002066,0.002544,stopped, {3}
133.5,0.000037,0.004099,-0.003852,0.002345,stopped, {3}
134,0.000167,0.004488,-0.011464,-0.003903,stopped, {3}
134.5,0.000182,0.005507,-0.012234,0.00143,stopped, {3}
135,0.00048,0.002901,-0.007106,-0.020514,stopped, {3}
135.5,0.000257,0.001573,-0.009156,-0.013064,stopped, {3}
136,0.00002,0.003761,-0.002407,-0.000275,stopped, {3}
136.5,0.0004,0.00677,-0.009677,-0.016125,stopped, {3}
137,0.000252,-0.003171,-0.009618,-0.012235,stopped, {3}
137.5,0.000248,-0.000856,-0.010057,-0.012094,stopped, {3}
138,0.000012,0.002212,0.002132,-0.001615,stopped, {3}
138.5,0.000132,0.002431,-0.008467,-0.007358,stopped, {3}
139,0.000126,0.00383,-0.010076,-0.003202,stopped, {3}
139.5,0.000085,0.001005,-0.009139,-0.000236,stopped, {3}
140,0.000032,0.004914,-0.001714,0.002257,stopped, {3}
140.5,0.000045,0.001153,-0.001239,0.0065,stopped, {3}
141,0.000895,-0.007057,-0.003409,-0.028874,stopped, {3}
