r2, X, Y, Z
0.000824, 0.011480, -0.002712, 0.026163
0.000117, -0.006664, 0.003411, -0.007836
0.000099, -0.003296, -0.008553, 0.003822
0.001306, 0.008052, -0.016902, -0.030919
0.000825, 0.000842, 0.004010, -0.028434
0.000085, 0.003870, -0.007177, -0.004272
0.000083, 0.001635, -0.002208, -0.008665
0.000550, -0.009959, 0.008857, 0.019294
0.000654, -0.008687, -0.018187, -0.015750
0.000585, 0.023533, 0.005381, 0.001557
0.002716, -0.002960, 0.010258, 0.051013
0.000010, -0.000349, 0.000788, -0.003122
0.000101, 0.004028, -0.008446, 0.003729
0.000637, 0.005278, 0.002548, 0.024550
0.002359, 0.004190, -0.015544, -0.045823
0.000548, 0.019583, -0.012278, -0.003694
0.004751, 0.014780, 0.021385, 0.063836
0.001123, 0.015959, -0.007088, -0.028595
0.000351, 0.012614, 0.009805, 0.009795
0.000240, 0.010284, -0.006984, 0.009245
0.000138, -0.000760, 0.000242, -0.011715
0.000314, 0.003091, -0.012378, -0.012311
0.003982, -0.002535, -0.001162, -0.063043
0.000306, 0.006442, 0.005470, -0.015305
0.001159, -0.010048, -0.011616, -0.030387
0.000290, 0.001903, -0.016105, 0.005242
0.006547, 0.013838, -0.011680, -0.078859
0.005492, -0.003487, -0.001888, -0.074002
0.001933, 0.010974, 0.000271, 0.042575
0.000383, 0.014212, 0.012960, 0.003598
0.000036, -0.004600, 0.003160, -0.002283
0.000268, 0.007855, -0.008483, 0.011580
0.003273, -0.009300, -0.023221, -0.051447
0.000161, -0.000449, -0.004796, 0.011726
0.001337, 0.000998, -0.023952, -0.027602
0.000052, 0.000179, -0.007109, 0.001257
0.000040, 0.003569, -0.004118, 0.003174
0.001589, -0.000184, 0.007133, -0.039223
0.019182, 0.021420, -0.046615, -0.128647
0.002762, 0.014749, 0.008798, 0.049668
0.003890, -0.015590, -0.006382, -0.060056
0.001950, -0.008689, -0.000123, -0.043295
0.003934, 0.022289, -0.024473, -0.053277
0.005436, 0.019507, 0.032033, 0.063477
0.002168, -0.000053, -0.025009, -0.039270
0.000310, -0.012057, 0.011327, -0.006041
0.000473, 0.014278, -0.016372, -0.001148
0.001144, -0.001422, 0.010213, 0.032219
0.008195, 0.012671, -0.037974, -0.081194
0.002403, 0.017039, -0.002676, -0.045888
0.000102, 0.003747, 0.009035, -0.002590
0.000244, 0.006515, 0.002475, 0.013967
0.001804, -0.002798, -0.004137, -0.042183
0.001854, 0.027399, 0.023774, -0.023188
0.006540, 0.017640, 0.009666, 0.078327
0.002751, -0.006577, -0.021604, -0.047338
0.000125, -0.007569, -0.006439, -0.005095
0.000050, 0.000877, 0.004517, -0.005408
0.000572, 0.023529, 0.001097, 0.004090
0.000665, 0.023624, -0.001090, -0.010263
0.001790, -0.015138, -0.017344, -0.035496
0.000243, 0.012345, -0.004638, 0.008330
0.001792, 0.014968, -0.005171, -0.039261
0.003138, -0.012074, 0.003869, 0.054560
0.003041, 0.003262, -0.006344, 0.054681
0.001015, 0.012223, -0.000887, 0.029403
0.000077, -0.007319, -0.002214, 0.004297
0.000664, -0.000709, -0.003779, 0.025474
0.002091, -0.007846, -0.011335, -0.043600
0.009086, -0.020885, -0.022926, -0.090136
0.002652, 0.002903, -0.004182, 0.051245
0.001121, 0.010856, -0.002100, 0.031602
0.001302, 0.005383, 0.005690, 0.035230
0.002100, 0.039317, -0.005430, -0.022896
0.001581, 0.034655, 0.005505, 0.018707
0.001128, 0.029784, -0.015125, -0.003432
0.000941, 0.015969, -0.018155, -0.018885
0.000284, 0.006908, -0.014646, -0.004653
0.000921, 0.025262, -0.009067, -0.014171
0.000382, 0.015589, 0.000330, -0.011786
0.000585, 0.003168, -0.011163, -0.021232
0.000018, -0.000592, -0.003137, 0.002839
0.000993, 0.014672, -0.014781, -0.023639
0.003239, 0.054135, -0.007244, -0.015995
0.000579, 0.019624, 0.002221, -0.013729
0.000288, 0.014326, -0.000315, 0.009078
0.055379, -0.220261, 0.014560, -0.081564, 0, Stopped
0.003827, 0.005259, -0.007389, -0.061193
0.000679, 0.004593, -0.011494, -0.022925
0.000833, 0.002481, -0.008286, -0.027544
0.000622, -0.014828, -0.007941, -0.018409
0.000149, 0.001419, -0.006249, 0.010391
0.000653, 0.005663, -0.006454, 0.024061
0.000219, 0.013946, 0.000697, 0.004891
0.000347, 0.002672, -0.008707, -0.016260
0.000431, 0.010283, -0.005848, -0.017048
0.000393, 0.005311, 0.000144, -0.019095
0.000269, 0.009190, -0.002807, -0.013274
0.000269, 0.006022, -0.002037, -0.015117
0.000560, -0.003314, -0.003334, -0.023187
0.000037, 0.004577, -0.003966, 0.000257
0.000126, -0.001374, 0.003756, 0.010484
0.001580, 0.005725, -0.007925, -0.038525
0.000014, -0.001453, -0.001102, -0.003340
0.000773, 0.002308, -0.009382, -0.026074
0.000251, 0.006122, -0.008794, 0.011687
0.000254, 0.003604, -0.010745, -0.011191
0.000202, 0.013657, 0.003934, 0.000316
0.000695, 0.009597, -0.009700, -0.022557
0.000392, 0.010501, -0.002114, -0.016648
0.000362, 0.000208, -0.003154, -0.018760
0.000134, -0.001384, -0.004678, -0.010484
0.000267, 0.002968, -0.010462, -0.012216
0.000399, 0.005311, -0.003660, -0.018905
0.000503, -0.004743, 0.003431, -0.021643
0.000484, -0.004382, 0.006025, -0.020690
0.000095, 0.000876, -0.003037, -0.009222
0.000601, -0.001472, -0.009544, -0.022542
0.000198, 0.004812, -0.003412, -0.012757
0.000318, 0.013687, -0.010581, 0.004273
0.000183, 0.010717, -0.005880, -0.005763
0.000204, -0.000252, -0.004822, -0.013434
0.002396, 0.004392, -0.018725, -0.045017
0.000129, -0.004398, 0.000504, -0.010465
0.000038, 0.003371, -0.002314, -0.004624
0.000149, 0.008686, -0.007696, -0.003820
0.001152, 0.006113, -0.011933, -0.031184
0.000143, 0.001353, -0.007871, -0.008914
0.000470, -0.008305, -0.000131, -0.020014
0.000377, 0.010506, -0.010637, -0.012394
0.000069, 0.000870, -0.002101, -0.008007
0.000360, 0.011291, -0.010591, -0.010969
0.000443, 0.015412, -0.003115, -0.014007
0.000770, 0.016002, -0.015026, -0.016983
0.001491, 0.012002, -0.007174, -0.035988
0.000080, -0.006256, 0.006271, -0.001348
0.000690, -0.000015, -0.025552, -0.006050
0.000287, -0.016006, -0.000620, -0.005516
0.000003, 0.000784, 0.001155, -0.001016
0.000209, -0.002270, -0.008211, -0.011659
0.000287, 0.007567, -0.006911, -0.013486
0.000522, 0.014570, -0.002409, -0.017441
0.000239, 0.006987, -0.002955, -0.013487
0.000825, 0.002942, -0.005083, -0.028114
0.000203, 0.001588, -0.012049, -0.007436
0.000310, -0.008762, -0.009084, -0.012291
0.000564, -0.010233, -0.018425, -0.010955
0.000202, 0.009664, -0.008387, -0.006170
0.000301, 0.002186, -0.007858, -0.015323
0.000327, 0.004673, -0.016700, -0.005104
0.000609, 0.021789, -0.006794, -0.009398
0.001495, -0.017453, -0.034201, 0.004552
0.000480, -0.005524, -0.002964, -0.020996
0.000028, -0.002369, 0.000363, -0.004711
0.000292, 0.000313, -0.003381, -0.016742
0.000257, 0.012229, -0.008982, 0.005184
0.000413, -0.006847, 0.001212, -0.019091
0.000576, 0.005750, 0.001036, -0.023282
0.000296, 0.013564, -0.002396, -0.010287
0.000167, -0.002182, -0.009098, -0.008937
0.000120, 0.005243, -0.001387, -0.009496
0.000233, 0.002493, -0.011543, -0.009658
0.000590, 0.014895, -0.005093, -0.018488
0.000655, 0.002804, -0.005751, -0.024778
0.000209, -0.008350, -0.009901, -0.006425
0.000103, 0.005731, 0.000504, -0.008341
0.000223, 0.008190, -0.005928, -0.010990
0.000209, 0.000409, -0.003773, -0.013933
0.000258, 0.013436, -0.003929, -0.007847
0.000242, 0.003031, -0.006645, -0.013747
0.000643, -0.020275, -0.000875, -0.015219
0.000936, 0.028583, -0.010842, -0.001268
0.000666, -0.002928, -0.008777, -0.024081
0.000193, 0.012409, -0.006052, 0.001501
0.000502, 0.007482, -0.008412, -0.019369
0.013814, -0.107966, -0.045256, 0.010454
0.002877, -0.032262, -0.019012, -0.038406, 0, Accelerating
0.002397, 0.043329, 0.018617, -0.013148
0.003074, -0.011074, -0.013459, -0.052628
0.001936, -0.007091, -0.033407, -0.027752
0.000698, 0.010155, -0.004032, -0.024058
0.000372, -0.014237, -0.011912, 0.005208
0.000211, 0.002447, -0.009934, 0.010300
0.003490, -0.023796, -0.005252, 0.053813
0.002711, 0.000437, -0.025313, -0.045499
0.000765, 0.017303, -0.011247, 0.018405
0.004072, -0.017067, -0.023586, -0.056787
0.007421, -0.007498, 0.005910, 0.085617
0.000124, -0.008865, -0.006179, 0.002679
0.000257, 0.010054, -0.006860, -0.010439
0.000205, -0.013964, 0.000911, 0.002983
0.000919, 0.021082, 0.014465, -0.016293
0.005580, -0.017593, -0.021659, -0.069295
0.000242, -0.009887, -0.006174, -0.010313
0.009488, 0.005262, -0.026976, -0.093450
0.005491, -0.006867, 0.005305, 0.073588
0.001093, -0.029178, -0.010537, -0.011417
0.011082, 0.008625, -0.006054, -0.104741
0.004096, 0.008091, 0.006726, 0.063127
0.007760, -0.010407, 0.022300, 0.084581
0.012169, -0.006891, -0.004804, -0.109994
0.000332, 0.011423, 0.007617, -0.011981
0.000544, 0.020159, -0.005455, 0.010406
0.001508, 0.017113, 0.018146, 0.029767
0.000231, 0.006428, -0.011671, -0.007283
0.097852, 0.017889, -0.102122, -0.295133
0.009535, 0.058430, 0.021435, 0.075242
0.001802, 0.010140, 0.022135, -0.034780
0.015240, 0.057413, -0.011944, 0.108635
0.008553, 0.008586, -0.026120, -0.088299
0.006676, -0.012784, 0.004106, 0.080594
0.001410, 0.003753, 0.024390, -0.028296
0.001219, -0.020593, -0.023981, 0.014815
0.000186, 0.011520, 0.007285, 0.000309
0.002779, -0.043151, -0.030215, -0.001931
0.008624, -0.008726, 0.004613, 0.092341
0.001260, -0.006508, 0.019715, -0.028790
0.024036, 0.032213, 0.015744, 0.150832
0.021821, -0.003722, -0.051633, -0.138351
0.004113, -0.000474, -0.042769, -0.047787
0.005703, 0.009326, -0.007971, 0.074516
0.004234, -0.016158, 0.022847, 0.058743
0.084954, 0.000333, -0.080204, -0.280217
0.020917, 0.003072, -0.076070, -0.122969
0.041719, -0.045746, -0.068674, -0.186844
0.055137, 0.050650, -0.145933, -0.176849
0.123435, 0.004455, -0.002230, -0.351298
0.021500, 0.069668, -0.125446, -0.030159
0.004065, -0.015213, 0.061916, -0.000594
0.005483, 0.013722, 0.008765, -0.072232
0.003775, -0.023204, 0.055657, 0.011784
0.001094, 0.005508, 0.009911, -0.031063
0.008019, -0.017177, 0.001540, -0.087875
0.014517, -0.027334, -0.023449, -0.114976
0.028131, -0.003881, 0.003226, -0.167647
0.013068, 0.043799, 0.017422, 0.104146
0.017639, 0.025176, -0.031415, -0.126562
0.023389, 0.035345, 0.058830, 0.136672
0.001968, 0.025662, 0.026073, 0.025089
0.006884, -0.047129, 0.011849, -0.067249
0.003567, 0.028352, 0.017920, -0.049414
0.014042, -0.003466, 0.070890, 0.094891
0.037585, -0.042235, -0.018987, -0.188257
0.000599, 0.003517, 0.016402, -0.017830
0.006370, 0.050454, 0.035442, 0.050677
0.008961, -0.031482, -0.018267, -0.087386
0.002447, -0.015427, 0.005014, 0.046730
0.002500, -0.005528, 0.017099, -0.046663
0.001165, 0.008930, -0.032232, -0.006783
0.061267, 0.072830, 0.054086, 0.230300
0.015923, -0.021459, -0.080982, -0.094363
0.025176, 0.037048, 0.007588, 0.154097
0.003850, 0.031002, 0.032826, 0.042556
0.057427, -0.039251, -0.096599, -0.215766
0.002054, 0.019913, -0.028293, 0.029279
0.046584, -0.001543, 0.041149, 0.211870
0.016252, -0.053553, -0.037440, -0.109465
0.026025, 0.067821, 0.060579, 0.133251
0.020159, 0.001344, -0.059976, -0.128686
0.002067, -0.020908, 0.012641, 0.038346
0.004950, 0.003361, 0.011023, -0.069405
0.005152, -0.031957, 0.005042, -0.064077
0.002792, -0.000797, -0.009675, -0.051944
0.017742, 0.025261, -0.015504, -0.129859
0.068076, -0.048519, -0.011932, -0.256084
0.007185, 0.012582, -0.077338, -0.032340
0.029653, -0.025214, -0.039519, -0.165698
0.032402, 0.005023, 0.070094, 0.165721
0.001635, 0.013909, -0.037948, -0.001290
0.002825, 0.005485, -0.038202, -0.036543
0.001316, 0.006580, 0.013885, 0.032865
0.000541, 0.015555, 0.002182, 0.017165
0.070123, -0.056315, -0.044265, -0.254936
0.004645, -0.017814, 0.020793, -0.062415
0.006552, -0.038332, -0.001195, 0.071284
0.023133, 0.040219, 0.048242, 0.138522
0.012064, -0.006843, 0.083856, 0.070608
0.000959, 0.020131, -0.023267, 0.003521
0.001591, -0.006724, -0.033128, 0.021166
0.001768, 0.002386, 0.015592, 0.038978
0.011178, 0.018140, 0.027863, 0.100364, 0, Max Velocity Reached
0.015815, 0.010277, 0.031178, 0.121397
0.003663, -0.030724, -0.036537, -0.037209
0.021796, 0.081765, -0.104611, -0.064551
0.000867, -0.011499, -0.022519, 0.015095
0.013050, -0.003151, 0.011783, 0.113582
0.007428, -0.023622, -0.017542, -0.081011
0.006266, 0.025579, -0.036881, -0.065203
0.001765, -0.031035, 0.011853, 0.025719
0.006017, 0.015431, -0.029320, -0.070141
0.007687, -0.038064, -0.012354, -0.078012
0.002461, 0.044710, 0.019900, 0.008127
0.005451, 0.009313, -0.036336, -0.063591
0.005892, 0.004426, -0.009659, 0.076023
0.001928, -0.002312, -0.025563, -0.035632
0.001198, 0.024475, -0.004336, -0.024084
0.004264, -0.002481, 0.007261, -0.064846
0.016668, 0.004306, -0.046579, -0.120334
0.006844, -0.016581, -0.019078, -0.078771
0.016234, 0.029479, -0.044260, -0.115784
0.001038, -0.025424, 0.005173, 0.019093
0.003372, -0.023806, 0.029330, 0.044105
0.002133, -0.016905, -0.014935, 0.040300
0.005793, 0.001345, -0.011699, -0.075193
0.002902, 0.033615, -0.003591, 0.041946
0.049128, -0.022743, -0.053661, -0.213849
0.001114, -0.007949, -0.008434, -0.031305
0.001252, -0.011468, -0.006368, -0.032868
0.082563, 0.033732, 0.038777, 0.282705
0.005353, -0.017254, -0.019861, -0.068267
0.002929, -0.017301, -0.013025, 0.049595
0.002078, 0.017583, -0.021525, -0.036134
0.034414, -0.019055, -0.071459, -0.170132
0.053395, 0.008125, -0.052792, -0.224815
0.006507, -0.004065, -0.001165, -0.080555
0.028561, -0.026153, -0.028490, -0.164514
0.045396, 0.011594, 0.037199, 0.209470
0.013542, -0.023208, -0.027797, -0.110590
0.007190, -0.002232, 0.010492, 0.084113
0.005319, 0.019989, 0.009487, 0.069497
0.006735, -0.014677, 0.003649, -0.080664
0.006194, -0.004200, -0.053310, -0.057741
0.001652, -0.020917, 0.034850, -0.000117
0.009050, -0.003954, -0.044807, -0.083826
0.035944, 0.021139, -0.056175, -0.179838
0.013540, -0.015404, -0.023058, -0.113009
0.008396, 0.001084, -0.032314, -0.085739
0.003507, 0.030136, -0.040096, -0.031483
0.001841, 0.033198, -0.011431, -0.024671
0.004193, 0.025933, 0.034577, 0.048220
0.000625, 0.022965, -0.005488, 0.008206
0.003024, 0.013729, -0.028560, -0.044943
0.023556, -0.010365, 0.047730, 0.145501
0.000465, -0.020585, -0.002564, -0.005899
0.001126, 0.023096, 0.005462, -0.023733
0.014229, -0.005154, 0.035945, 0.113622
0.032302, 0.003838, 0.065567, 0.167297
0.006223, -0.023375, 0.041061, 0.063172
0.007561, 0.044164, -0.060176, -0.044604
0.024635, -0.005901, -0.016886, 0.155932
0.064675, -0.004972, 0.090834, 0.237486
0.000223, -0.005655, 0.012524, 0.005885
0.054050, 0.020467, 0.024255, 0.230310
0.065618, 0.014140, 0.035572, 0.253284
0.005214, -0.044724, -0.011766, -0.055457
0.004436, 0.003853, -0.016001, -0.064537
0.060332, 0.048715, 0.077685, 0.227869
0.000782, 0.005440, -0.021195, 0.017411
0.154068, 0.031213, 0.070157, 0.384930
0.007185, 0.007676, 0.009731, -0.083855
0.006979, 0.048697, -0.015420, 0.066108
0.018546, 0.039320, 0.078625, 0.104011
0.000497, -0.003165, -0.005604, 0.021349
0.041011, 0.010627, -0.019500, -0.201290
0.030512, 0.001958, 0.065288, 0.162005
0.006841, -0.029568, -0.016979, -0.075354
0.049697, 0.011944, 0.103754, 0.196951
0.045648, -0.001017, 0.032085, 0.211230
0.010085, -0.003133, -0.013290, -0.099491
0.149266, 0.011750, -0.109151, -0.370424
0.007046, -0.005282, 0.066230, -0.051301
0.026214, 0.021237, 0.051848, 0.151904
0.013330, -0.007713, 0.081654, 0.081262
0.068379, 0.103969, 0.206318, 0.122483
0.001466, 0.003033, 0.000680, -0.038168
0.024883, 0.137425, 0.074514, 0.021082
0.031535, -0.105231, -0.040968, 0.137050
0.009173, -0.045445, -0.001602, -0.084295
0.008855, 0.031601, -0.003545, 0.088564
0.002738, -0.035202, 0.038231, 0.006061
0.011715, -0.006434, -0.005931, -0.107881
0.007474, 0.008106, -0.059726, -0.061978
0.002946, -0.010550, -0.024564, 0.047237
0.000347, 0.017012, 0.002899, -0.006996
0.003932, 0.013186, -0.018846, 0.058332
0.026168, -0.009175, 0.003594, 0.161464
0.000828, 0.023776, -0.000762, -0.016197
0.006031, -0.014165, -0.066890, -0.036822
0.005683, -0.027064, -0.044183, -0.054756
0.003415, -0.011471, 0.003780, 0.057173
0.044322, 0.033577, -0.046669, 0.202525
0.010123, 0.028721, -0.008275, 0.096072
0.023314, -0.006795, -0.056855, -0.141546
0.127922, 0.035557, -0.100158, -0.341506
0.031707, 0.013342, 0.060132, 0.167073
0.000433, 0.017641, -0.004948, -0.009889
0.004399, -0.058081, 0.012253, -0.029593
0.002833, 0.028025, -0.031275, -0.032709
0.000530, -0.020280, -0.010038, 0.004191
0.000965, 0.022382, 0.011626, -0.018146
0.008406, 0.026184, 0.031769, 0.081921, 0, Decelerating
0.001323, -0.005889, -0.032840, 0.014502
0.006373, -0.069708, -0.021538, -0.032410
0.001406, -0.007581, 0.012213, -0.034634
0.001289, -0.023661, -0.010853, 0.024725
0.007364, 0.006011, -0.027817, -0.080959
0.000048, -0.000598, -0.001747, -0.006679
0.001372, -0.002592, -0.018287, 0.032111
0.001819, 0.016456, 0.026139, -0.029417
0.004560, 0.005817, -0.049523, -0.045538
0.085321, -0.053942, -0.061900, -0.280321
0.006215, 0.027172, -0.007138, 0.073657
0.047539, -0.011686, -0.014612, -0.217231
0.001431, 0.032206, -0.005376, -0.019090
0.000883, 0.025054, -0.014851, -0.005874
0.004090, -0.048865, -0.016905, -0.037634
0.004883, -0.014976, -0.033018, -0.059737
0.004792, -0.003359, 0.023513, 0.065020
0.012163, -0.013658, -0.053652, -0.095382
0.024211, 0.035346, 0.064583, 0.137078
0.019823, -0.007293, -0.004085, -0.140547
0.004706, 0.020791, -0.028262, -0.058951
0.000377, -0.016261, 0.010367, -0.002302
0.006568, -0.011839, -0.023282, -0.076721
0.000427, 0.010131, 0.016666, -0.006821
0.000061, -0.006531, 0.002978, -0.003080
0.007988, 0.041040, 0.009014, 0.078885
0.005698, 0.019795, -0.001351, 0.072832
0.001943, -0.042319, -0.003249, -0.011892
0.005692, -0.014327, -0.048856, -0.055680
0.004699, 0.011967, -0.048166, -0.047281
0.003156, 0.011555, 0.015826, 0.052651
0.006472, 0.065003, 0.026888, 0.039037
0.004993, 0.022715, 0.020352, 0.063738
0.001590, 0.016958, -0.010659, -0.034483
0.004867, -0.023742, -0.016900, -0.063383
0.007881, -0.015817, -0.034125, -0.080413
0.002545, -0.015135, -0.025378, -0.040891
0.004195, -0.011792, -0.017864, -0.061131
0.001662, 0.006908, 0.005505, 0.039802
0.001413, 0.021405, -0.020892, -0.022759
0.013441, 0.050250, 0.038381, 0.097172
0.002021, -0.015457, -0.007501, -0.041547
0.010431, 0.051426, -0.011320, -0.087513
0.004482, 0.040403, -0.009844, -0.052464
0.014167, 0.033935, -0.002578, -0.114055
0.003621, -0.006917, 0.004723, 0.059590
0.005035, -0.044848, -0.004648, -0.054792
0.000260, 0.010193, -0.007037, -0.010323
0.000739, 0.020661, 0.009786, -0.014721
0.002295, 0.036612, -0.003437, -0.030709
0.000275, 0.013511, 0.002026, -0.009397
0.000295, 0.008097, -0.004265, -0.014546
0.001629, 0.016794, -0.018101, -0.031920
0.002449, -0.049084, -0.006289, -0.000365, 0, Stopped
0.014791, -0.013035, -0.009844, 0.120516
0.000092, -0.006852, -0.006242, 0.002503
0.001649, -0.005373, 0.000189, -0.040254
0.000709, -0.024007, -0.011427, 0.001338
0.003000, 0.050020, 0.009022, -0.020403
0.001306, 0.005610, -0.011932, 0.033645
0.001144, -0.025001, -0.017284, -0.014833
0.000362, -0.002539, 0.007518, 0.017302
0.000377, -0.000312, -0.014360, -0.013047
0.000498, 0.008322, 0.008121, -0.019054
0.008247, 0.082057, 0.003093, -0.038777
0.001954, 0.034154, 0.008636, -0.026709
0.004225, 0.042257, 0.013518, -0.047505
0.004050, 0.034150, 0.013097, -0.052077
0.000793, -0.018621, -0.011580, -0.017681
0.000501, -0.013282, -0.000140, -0.018021
0.000492, 0.005689, -0.014056, -0.016193
0.000192, -0.001999, -0.003035, -0.013364
0.000200, 0.004562, -0.007454, -0.011103
0.000819, 0.013041, 0.004814, -0.025023
0.001514, 0.012443, -0.020491, -0.030655
0.000545, 0.014325, -0.003042, -0.018181
0.000290, 0.006571, -0.006248, -0.014410
0.002703, -0.047894, -0.020068, 0.002525
0.000041, -0.000843, 0.001245, 0.006189
0.004920, 0.056625, 0.009399, -0.040317
0.000751, -0.016155, -0.018779, -0.011741
0.000221, 0.009524, -0.008433, -0.007710
0.000025, -0.000888, -0.002174, -0.004360
0.000870, 0.014422, -0.009881, -0.023748
0.001515, 0.033318, -0.000756, -0.020101
0.002070, -0.039858, -0.021819, 0.002297
0.000552, -0.003620, -0.017933, -0.014755
0.000390, -0.001667, -0.012470, -0.015226
0.000428, -0.007208, -0.008866, -0.017234
0.000355, -0.012187, -0.012375, -0.007305
0.000558, 0.013776, -0.006604, -0.018023
0.000812, 0.022190, -0.012295, -0.012980
0.000071, 0.003868, -0.003727, -0.006494
0.000117, 0.000500, -0.008131, -0.007102
0.000465, -0.012207, -0.009128, -0.015244
0.000119, -0.002024, -0.007804, -0.007373
0.001296, 0.029778, -0.004201, -0.019779
0.000179, 0.005068, -0.002173, -0.012171
0.000469, 0.009632, -0.004774, -0.018792
0.000054, 0.007106, -0.000679, -0.001781
0.000372, -0.013752, -0.011582, -0.006955
0.000281, 0.001109, -0.001681, -0.016646
0.000048, -0.001285, -0.006673, -0.001273
0.000072, 0.000149, 0.000417, -0.008502
0.000227, 0.001654, -0.014142, -0.004939
0.000287, 0.001702, 0.006726, -0.015468
0.002345, -0.043719, -0.020822, -0.000086
0.000180, 0.000384, -0.013110, -0.002759
0.000314, -0.004805, -0.004208, -0.016520
0.000195, 0.008458, -0.001814, -0.010978
0.000231, -0.000247, -0.009780, -0.011645
0.000418, 0.008434, -0.009914, -0.015767
0.000174, -0.009359, -0.001543, -0.009160
0.000278, 0.005471, -0.003976, -0.015252
0.001154, 0.009663, -0.003726, 0.032348
0.000126, 0.005756, -0.005999, -0.007561
0.000481, 0.003144, -0.004457, -0.021254
0.000776, 0.003701, -0.008692, -0.026197
0.000383, 0.004820, -0.008727, -0.016854
0.000476, 0.005769, -0.002286, -0.020923
0.000170, 0.001314, -0.005919, -0.011522
0.000406, 0.005884, -0.005578, -0.018459
0.000441, 0.003228, -0.012646, -0.016446
0.000428, 0.001385, -0.009961, -0.018084
0.000331, 0.006581, -0.007249, -0.015346
0.000206, 0.001652, -0.003409, -0.013840
0.000288, 0.001553, -0.002059, -0.016785
0.000157, 0.006434, -0.004148, -0.009925
0.000744, 0.005178, -0.004600, -0.026382
0.000275, 0.005144, -0.011769, -0.010483
0.000288, 0.007273, -0.005847, -0.014186
0.000431, 0.003768, -0.005903, -0.019534
0.000189, 0.002028, -0.008458, -0.010629
0.000279, 0.008354, -0.005319, -0.013438
0.000406, 0.006569, -0.006776, -0.017789
0.000127, -0.001966, -0.008174, -0.007474
0.000160, 0.003854, -0.006356, -0.010244
0.000199, -0.004347, -0.003066, -0.013068
0.000388, 0.004667, -0.001201, -0.019102
0.004877, 0.014882, -0.022396, -0.064455
0.000123, 0.006132, 0.008076, -0.004502
0.000185, -0.006171, -0.003576, -0.011601
0.000548, -0.005700, -0.016095, -0.016022
0.000459, -0.006642, -0.016279, -0.012240, 0, Accelerating
0.002613, -0.042486, -0.021688, -0.018363
0.000060, -0.000983, 0.000997, 0.007593
0.001224, -0.022984, -0.024267, -0.010320
0.000344, 0.001522, -0.013792, -0.012323
0.000195, -0.010768, 0.004585, 0.007614
0.002131, 0.003130, -0.024461, -0.039022
0.007798, 0.009940, 0.026415, 0.083673
0.001647, 0.000552, -0.018539, -0.036102
0.000999, 0.009523, -0.012159, -0.027575
0.000571, -0.019372, -0.010397, -0.009376
0.000766, 0.026120, -0.000308, 0.009154
0.000547, -0.022803, 0.002415, 0.004643
0.010933, -0.035790, -0.021420, -0.095882
0.003567, -0.031302, 0.000916, 0.050857
0.007904, -0.014767, -0.012485, -0.086777
0.001039, -0.017285, 0.018042, 0.020373
0.001164, 0.016000, -0.014902, -0.026191
0.010087, 0.000101, -0.000240, -0.100433
0.000562, 0.018665, -0.000721, -0.014599
0.006160, 0.078070, 0.004450, 0.006758
0.006782, 0.030174, -0.073959, -0.020049
0.013744, 0.116615, 0.004977, 0.010954
0.001104, -0.023047, 0.002910, 0.023766
0.006984, -0.044930, -0.020300, -0.067478
0.002452, 0.037946, -0.023180, -0.021795
0.002766, 0.001780, -0.043411, -0.029644
0.008286, 0.016247, 0.033196, 0.083188
0.017359, -0.017614, -0.047239, -0.121728
0.010266, 0.041860, 0.042677, 0.081810
0.014637, -0.055329, -0.032340, -0.102613
0.007516, -0.016861, -0.032690, -0.078508
0.005062, 0.059323, -0.039058, -0.004203
0.012542, -0.064702, -0.084141, -0.035720
0.004433, 0.012840, 0.034905, 0.055229
0.006977, -0.038583, -0.042289, -0.060824
0.048971, 0.095366, 0.113244, 0.164476
0.001788, -0.022281, -0.020674, -0.029388
0.003736, 0.015235, -0.055924, -0.019402
0.002260, -0.022448, -0.001870, -0.041864
0.001977, 0.024510, -0.033791, 0.015299
0.024589, -0.069356, -0.048183, -0.132126
0.006589, -0.037386, -0.038208, -0.061082
0.008179, -0.027555, -0.068655, -0.052021
0.001897, 0.004511, -0.026254, -0.034463
0.000716, 0.004371, -0.005424, -0.025835
0.002077, 0.031034, 0.031302, -0.011579
0.001923, -0.016258, -0.023899, -0.032982
0.000825, -0.014096, -0.019886, -0.015181
0.001760, 0.005033, 0.021920, 0.035419
0.006677, 0.022045, 0.077861, 0.011335
0.055593, 0.186462, 0.024704, -0.142180
0.015126, -0.043518, -0.052039, -0.102588
0.000595, -0.004760, -0.021597, 0.010271
0.013994, 0.112205, 0.016004, -0.033878
0.012895, -0.040448, 0.009352, 0.105697
0.008695, 0.022144, 0.012015, -0.089779
0.000297, 0.007867, -0.009170, 0.012306
0.000647, 0.001780, -0.004685, 0.024946
0.001177, 0.008581, -0.005580, 0.032741
0.000801, -0.009283, 0.026532, -0.003250
0.000401, 0.004197, -0.007880, 0.017934
0.013066, -0.041267, 0.034423, 0.100884
0.009163, 0.014531, -0.024729, 0.091324
0.002676, -0.016872, 0.048896, 0.000685
0.019542, 0.013320, -0.017562, 0.138043
0.002448, 0.014574, -0.016444, 0.044326
0.004570, -0.020252, 0.027147, 0.058503
0.024763, -0.020153, 0.039443, 0.151001
0.039640, 0.010889, 0.007348, 0.198663
0.006514, 0.006477, 0.005683, 0.080249
